frame_idx,t_us,pred_x,pred_y,kf_x,kf_y,det_x,det_y,score,accepted,sigma_obs,dt_ms
1694,1468939806506392,68.22706762077519,104.03821983802733,67.97801905032502,104.06172747273529,34.73,107.2,86.694,1,0.5,2.0
1695,1468939806508392,67.98870321545293,104.03310133899753,67.73869946004737,104.05575270627477,34.36,107.08,87.084,1,0.5,2.0
1696,1468939806510392,67.74846271672382,104.0272100106259,67.49751811742512,104.05027469805331,33.99,107.13,91.971,1,0.5,2.0
1697,1468939806512392,67.50635719593359,104.02181694497993,67.25820241896109,104.04313563279477,34.12,106.89,95.714,1,0.5,2.0
1698,1468939806514392,67.26612778777414,104.01475637545694,67.01747843960699,104.04073338195455,33.81,107.51,100.171,1,0.5,2.0
1699,1468939806516392,67.02448847253469,104.01244975199889,66.77528102377896,104.04200843008678,33.49,107.99,108.379,1,0.5,2.0
1700,1468939806518392,66.78137386188637,104.01383358928076,66.56505750781089,104.05660563217114,37.67,109.77,142.309,1,0.5,2.0
1701,1468939806520392,66.57035437501885,104.02858817799267,66.35116936749456,104.06976037465382,37.07,109.57,138.493,1,0.5,2.0
1702,1468939806522392,66.3556598805917,104.04189438781522,66.13883469409612,104.08756970067128,37.17,110.19,149.395,1,0.5,2.0
1703,1468939806524392,66.14252770536842,104.05987171159134,65.92790187284224,104.10644885837714,37.25,110.33,151.747,1,0.5,2.0
1704,1468939806526392,65.93080564094677,104.07892214735092,65.71153496896066,104.12141640040393,36.41,109.8,157.887,1,0.5,2.0
1705,1468939806528392,65.71363258650133,104.09404591987472,65.49324933225023,104.13753753530673,36.04,109.95,159.138,1,0.5,2.0
1706,1468939806530392,65.49453688288891,104.11032691773214,65.2749865294484,104.15532689091677,35.93,110.17,166.476,1,0.5,2.0
1707,1468939806532392,65.27546724823584,104.12828164502618,65.0539279689175,104.17269809617207,35.44,110.11,164.106,1,0.5,2.0
1708,1468939806534392,65.05359472190764,104.14581604243494,64.83417144512339,104.19002340762482,35.5,110.1,168.775,1,0.5,2.0
1709,1468939806536392,64.83303218042232,104.16330374285093,64.61341353300648,104.20670847283314,35.25,110.01,164.456,1,0.5,2.0
1710,1468939806538392,64.6114677067887,104.18014821430847,64.39025097013891,104.2233490604038,34.81,110.0,159.783,1,0.5,2.0
1711,1468939806540392,64.3874928884818,104.1969474251495,64.16343469217115,104.23972206595636,34.2,109.96,163.844,1,0.5,2.0
1712,1468939806542392,64.15985409933184,104.21347745517586,63.934615134976674,104.25345309247221,33.81,109.6,154.885,1,0.5,2.0
1713,1468939806544392,63.930207874756576,104.22735519944756,63.70224514237662,104.26781715896615,33.21,109.68,147.69,1,0.5,2.0
1714,1468939806546392,63.69700139857263,104.24186773654701,63.472500519319304,104.28236598275736,33.44,109.7,146.514,1,0.5,2.0
1715,1468939806548392,63.46643317255685,104.25656513202979,63.24426113874406,104.29769177278293,33.52,109.8,138.636,1,0.5,2.0
1716,1468939806550392,63.2373789084723,104.2720417665193,63.0085481728634,104.30971086383244,32.39,109.35,126.433,1,0.5,2.0
1717,1468939806552392,63.00082681733235,104.28419899063456,62.767694022513304,104.32021606606747,31.57,109.14,119.517,1,0.5,2.0
1718,1468939806554392,62.75911795040253,104.29483623946369,62.494874769137446,104.31007835157158,27.13,106.35,78.608,1,0.5,2.0
1719,1468939806556392,62.48533013174303,104.28475439388583,62.225223562664674,104.30666947757865,27.41,107.24,73.131,1,0.5,2.0
1720,1468939806558392,62.21472572793472,104.28142583081876,61.94820238859938,104.30032302600827,26.27,106.83,61.544,1,0.5,2.0
1721,1468939806560392,61.93672805176764,104.27514861577704,61.668218654867644,104.28682450198025,25.72,105.85,61.809,1,0.5,2.0
1722,1468939806562392,61.65576075110509,104.26169286125985,61.36319690920812,104.28999837431198,22.19,108.08,38.987,1,0.5,2.0
1723,1468939806564392,61.34966755611659,104.2649703961726,61.058368796616115,104.29665796245149,22.05,108.54,39.645,1,0.5,2.0
1724,1468939806566392,61.043772856609394,104.2717460079561,60.753663508361,104.30841939521127,21.9,109.22,40.161,1,0.5,2.0
1725,1468939806568392,60.73800556460594,104.2836416910424,60.45175239352847,104.32377966138203,22.11,109.7,40.573,1,0.5,2.0
1726,1468939806570392,60.435046787196846,104.29914885881522,60.149664422298294,104.33812983547989,21.92,109.56,41.833,1,0.5,2.0
1727,1468939806572392,60.13191456436243,104.31364166943314,59.84940464578687,104.35406647802978,22.0,109.77,42.521,1,0.5,2.0
1728,1468939806574392,59.83062126825253,104.32972620000112,59.55200678462176,104.37647186963034,22.22,110.64,48.178,1,0.5,2.0
1729,1468939806576392,59.53220435633257,104.35230256695552,59.255389304917486,104.40124562868192,22.16,110.96,46.373,1,0.5,2.0
1730,1468939806578392,59.23457462367088,104.37725530023094,58.96503342796266,104.43319154507802,22.84,111.93,50.208,1,0.5,2.0
1731,1468939806580392,58.943233302923105,104.40940571978338,58.67603039314719,104.4683553692608,22.86,112.37,50.435,1,0.5,2.0
1732,1468939806582392,58.65325358117281,104.44478501823816,58.38682358401693,104.50139231199641,22.67,112.09,48.722,1,0.5,2.0
1733,1468939806584392,58.36307311739159,104.47802882940238,58.082906901276175,104.52572111595617,20.52,110.92,43.007,1,0.5,2.0
1734,1468939806586392,58.05813279909616,104.5025318853504,57.779370168732704,104.55336800847391,20.4,111.37,41.822,1,0.5,2.0
1735,1468939806588392,57.753577775142226,104.5303644770325,57.47614169391788,104.58239458322,20.27,111.56,38.5,1,0.5,2.0
1736,1468939806590392,57.44933606911879,104.55958107222274,57.17004179918584,104.59984351430121,19.71,110.0,39.258,1,0.5,2.0
1737,1468939806592392,57.1422163722915,104.57717701571062,56.8644897043682,104.61582427304793,19.61,109.8,40.342,1,0.5,2.0
1738,1468939806594392,56.83565041303721,104.59329885950359,56.55704543794996,104.62960234474455,19.18,109.5,37.85,1,0.5,2.0
1739,1468939806596392,56.52718928984634,104.60720943222546,56.250531590452766,104.64473702706978,19.13,109.68,37.353,1,0.5,2.0
1740,1468939806598392,56.219665904796734,104.62248105459005,55.943764716343125,104.65648835492927,18.92,109.22,34.936,1,0.5,2.0
1741,1468939806600392,55.911892464631826,104.63435645075944,55.63719336362931,104.66716219151442,18.77,109.07,35.076,1,0.5,2.0
1742,1468939806602392,55.604319140948846,104.64514994700035,55.330672601000686,104.6775019158404,18.6,109.02,33.506,1,0.5,2.0
1743,1468939806604392,55.29680045480162,104.65560765122325,55.02368837688027,104.68861753448378,18.36,109.12,32.781,1,0.5,2.0
1744,1468939806606392,54.98882046349516,104.66684362396747,54.71580269082676,104.6982875549141,18.06,108.92,34.745,1,0.5,2.0
1745,1468939806608392,54.67993956075852,104.67662826523129,54.40805777891145,104.70733049371258,17.9,108.83,33.947,1,0.5,2.0
1746,1468939806610392,54.3712037783805,104.68578309799754,54.10112197397686,104.71493542763378,17.83,108.63,36.473,1,0.5,2.0
1747,1468939806612392,54.06328386632077,104.6934942553475,53.79514349096704,104.7234726050747,17.78,108.75,35.095,1,0.5,2.0
1748,1468939806614392,53.756328551552045,104.70214064351082,53.48930929858564,104.73035164319349,17.62,108.52,33.993,1,0.5,2.0
1749,1468939806616392,53.44952181153627,104.70912243280091,53.18340078227351,104.7341011824551,17.43,108.09,38.193,1,0.5,2.0
1750,1468939806618392,53.14264421776673,104.71296293196627,52.87749570982847,104.73724514892524,17.25,108.0,37.477,1,0.5,2.0
1751,1468939806620392,52.83577380660412,104.71619530385253,52.57167150809082,104.74370038274654,17.08,108.44,39.867,1,0.5,2.0
1752,1468939806622392,52.52898827106275,104.72275065631068,52.411126378839576,104.79370306052795,36.57,114.33,33.124,1,0.5,2.0
1753,1468939806624392,52.368014211046614,104.77301154875704,52.10603356889227,104.79772674782437,16.89,108.12,35.677,1,0.5,2.0
1754,1468939806626392,52.0619681770095,104.77712516301501,51.80294687063516,104.80158516947192,16.98,108.09,32.456,1,0.5,2.0
1755,1468939806628392,51.75793921261329,104.78107256512587,51.51714308597762,104.7889637315265,19.14,105.85,55.431,1,0.5,2.0
1756,1468939806630392,51.471259637608085,104.7684798278388,51.232316909832306,104.7769057570983,19.1,105.91,56.032,1,0.5,2.0
1757,1468939806632392,51.18556458643418,104.75645249288475,50.950312680813276,104.7623091283882,19.31,105.55,59.09,1,0.5,2.0
1758,1468939806634392,50.90270507454797,104.74187715658455,50.642859389982895,104.77241367346916,15.69,108.88,33.364,1,0.5,2.0
1759,1468939806636392,50.5943072759316,104.75209269822872,50.33610849469027,104.78328750096938,15.6,108.98,30.991,1,0.5,2.0
1760,1468939806638392,50.2866180456194,104.76307989255315,50.16631928039031,104.83365790405446,33.98,114.33,35.2,1,0.5,2.0
1761,1468939806640392,50.11639173323228,104.81370673645675,49.881114918936454,104.820613100604,18.22,105.75,55.171,1,0.5,2.0
1762,1468939806642392,49.8303326767714,104.80068702189986,49.59771432644876,104.80864724245366,18.29,105.88,56.18,1,0.5,2.0
1763,1468939806644392,49.5460872128793,104.78875007532382,49.316776998010624,104.79259390079966,18.45,105.31,57.017,1,0.5,2.0
1764,1468939806646392,49.26431719136557,104.7727106917347,49.1474934883632,104.85460722609702,33.42,115.88,33.049,1,0.5,2.0
1765,1468939806648392,49.09460954317086,104.83502134947591,48.84045585603908,104.86955994509577,14.62,109.52,31.853,1,0.5,2.0
1766,1468939806650392,48.78664936335665,104.8500994394463,48.60143652215968,104.87715090579587,23.66,108.52,80.077,1,0.5,2.0
1767,1468939806652392,48.5469578592512,104.85778857471212,48.32587604242394,104.86716495263053,18.55,106.13,56.699,1,0.5,2.0
1768,1468939806654392,48.270595189252404,104.84783664351737,48.05585498005239,104.87113896854834,19.13,108.01,62.299,1,0.5,2.0
1769,1468939806656392,47.99979509677013,104.85189519513025,47.81846831981835,104.8875427065123,23.39,109.69,83.692,1,0.5,2.0
1770,1468939806658392,47.76175074893283,104.86842822964225,47.58352925249748,104.9011494483607,23.57,109.31,88.666,1,0.5,2.0
1771,1468939806660392,47.526165380392726,104.88215363149504,47.318104236458026,104.9045303959874,19.28,107.92,65.858,1,0.5,2.0
1772,1468939806662392,47.25998599613343,104.88561571065681,47.04647608161943,104.91253008299638,18.27,108.54,60.832,1,0.5,2.0
1773,1468939806664392,46.987583863854454,104.8937129627698,46.77581561014508,104.91982750064551,18.23,108.44,59.835,1,0.5,2.0
1774,1468939806666392,46.716155873074776,104.90110502827864,46.505532653793225,104.9273086859583,18.11,108.46,63.1,1,0.5,2.0
1775,1468939806668392,46.44510969057068,104.90868116664025,46.26883022240927,104.94034668023095,22.5,109.21,79.03,1,0.5,2.0
1776,1468939806670392,46.20776860226672,104.9218338844232,46.03215718378215,104.95361888868953,22.35,109.24,80.083,1,0.5,2.0
1777,1468939806672392,45.97045944534154,104.93522122789403,45.86712570418853,105.00178819687831,31.93,113.98,25.978,1,0.5,2.0
1778,1468939806674392,45.805053728601436,104.98363161738156,45.63326546240468,105.01274517920014,22.46,108.94,78.45,1,0.5,2.0
1779,1468939806676392,45.57057144698265,104.99469401898254,45.40126882207162,105.02659147463982,22.56,109.33,79.271,1,0.5,2.0
1780,1468939806678392,45.33796187970331,105.00865579290402,45.214754759369534,105.06030862128053,28.59,112.03,40.347,1,0.5,2.0
1781,1468939806680392,45.15100185124077,105.04255990433073,44.98726139513214,105.07490520719657,22.89,109.44,81.22,1,0.5,2.0
1782,1468939806682392,44.92291591277741,105.05727354740701,44.7627151255508,105.09053559281072,23.14,109.58,81.432,1,0.5,2.0
1783,1468939806684392,44.69778998386719,105.07302428608091,44.5383118414473,105.10609217054017,23.01,109.57,78.073,1,0.5,2.0
1784,1468939806686392,44.472809759105864,105.08870049278724,44.314200066802954,105.1203249218236,22.9,109.39,81.571,1,0.5,2.0
1785,1468939806688392,44.2481242884024,105.10304763058795,44.09089525217942,105.13397390806603,22.86,109.31,87.595,1,0.5,2.0
1786,1468939806690392,44.02425087301414,105.11680845816355,43.8662646127776,105.14630607252812,22.53,109.13,80.994,1,0.5,2.0
1787,1468939806692392,43.79904899582595,105.1292472784317,43.64016854818805,105.15938410027715,22.18,109.23,82.871,1,0.5,2.0
1788,1468939806694392,43.572378561742376,105.14243425395482,43.412688492578994,105.1679874953052,21.84,108.62,84.22,1,0.5,2.0
1789,1468939806696392,43.34432131120743,105.15113001040099,43.18368513957884,105.17485237097341,21.48,108.38,90.218,1,0.5,2.0
1790,1468939806698392,43.11473744512639,105.15808061483429,42.958455728918445,105.18086694939201,21.84,108.26,86.5,1,0.5,2.0
1791,1468939806700392,42.888943355913206,105.16417752504917,42.734636679803536,105.19044125812324,21.88,108.74,83.464,1,0.5,2.0
1792,1468939806702392,42.66456686095389,105.17384671372487,42.51104926828149,105.19922778648017,21.76,108.63,81.965,1,0.5,2.0
1793,1468939806704392,42.44042494968436,105.18272491755813,42.28879591334638,105.20965246931999,21.79,108.85,79.387,1,0.5,2.0
1794,1468939806706392,42.21762401017737,105.19324684504356,42.06934147454218,105.21715656905424,22.02,108.45,79.681,1,0.5,2.0
1795,1468939806708392,41.997634163375956,105.2008372763029,41.853190371797496,105.22512820512048,22.32,108.51,80.528,1,0.5,2.0
1796,1468939806710392,41.780961601656024,105.20889660546216,41.642165959805126,105.2376752616655,22.87,109.13,77.188,1,0.5,2.0
1797,1468939806712392,41.569436205600496,105.22154753881429,41.42920448753018,105.24934852633396,22.46,109.01,79.033,1,0.5,2.0
1798,1468939806714392,41.35596865055868,105.23332113456961,41.21578300237846,105.25406124025046,22.25,108.06,78.886,1,0.5,2.0
1799,1468939806716392,41.14204133321941,105.23810868505578,41.00359245657704,105.26101147219586,22.27,108.36,80.306,1,0.5,2.0
1800,1468939806718392,40.92935130482414,105.24514154348255,40.8342196984206,105.29894353028288,27.96,112.58,45.505,1,0.5,2.0
1801,1468939806720392,40.75963539653567,105.2832676712334,40.61772463223019,105.30341228254673,21.41,108.03,82.282,1,0.5,2.0
1802,1468939806722392,40.54262852655097,105.28780907541027,40.400790074614974,105.31011729741046,21.2,108.33,78.799,1,0.5,2.0
1803,1468939806724392,40.32518250929112,105.29459453217913,40.18422608785702,105.31545665778336,21.1,108.14,82.138,1,0.5,2.0
1804,1468939806726392,40.10811032577545,105.30000910774609,39.96693333031789,105.3185559177218,20.85,107.83,79.181,1,0.5,2.0
1805,1468939806728392,39.89030865821622,105.3031752245928,39.75096882888093,105.32323532482485,20.88,108.04,80.373,1,0.5,2.0
1806,1468939806730392,39.67384194974354,105.30792693208207,39.544463734575956,105.30413124487411,22.02,104.79,57.775,1,0.5,2.0
1807,1468939806732392,39.466870626168195,105.28880917393616,39.36833825355922,105.29673163413503,26.02,106.37,34.156,1,0.5,2.0
1808,1468939806734392,39.290390128606596,105.28143810817546,39.15396880376209,105.2976922870859,20.67,107.5,71.177,1,0.5,2.0
1809,1468939806736392,39.075529223988376,105.28245731644822,38.94824713795577,105.2798754381125,21.7,104.93,61.005,1,0.5,2.0
1810,1468939806738392,38.86934909895422,105.26463116776907,38.77186768891514,105.26979748716246,25.56,105.97,15.856,1,0.5,2.0
1811,1468939806740392,38.69261858474082,105.2545718225697,38.60018066196975,105.25907872436306,26.07,105.87,17.626,1,0.5,2.0
1812,1468939806742392,38.52059870742234,105.24386928821744,38.43111809943391,105.24867355161041,26.3,105.9,17.12,1,0.5,2.0
1813,1468939806744392,38.35121399266001,105.23348141199622,38.25778876711926,105.23755570105929,25.59,105.79,17.468,1,0.5,2.0
1814,1468939806746392,38.17754835782494,105.22237822765193,38.08328539805566,105.22653318842585,25.3,105.79,18.531,1,0.5,2.0
1815,1468939806748392,38.00270572207896,105.2113706693522,37.90973636225444,105.21560557801048,25.3,105.79,15.172,1,0.5,2.0
1816,1468939806750392,37.82882212585056,105.20045829871962,37.73648036596031,105.20447972380377,25.21,105.75,15.911,1,0.5,2.0
1817,1468939806752392,37.65523387734211,105.18934691388615,37.56417587382568,105.19301004074461,25.21,105.69,17.085,1,0.5,2.0
1818,1468939806754392,37.48260180075165,105.17789040905814,37.391283899550245,105.18134418076936,25.0,105.65,14.527,1,0.5,2.0
1819,1468939806756392,37.30938135555618,105.16623697231597,37.19696151936082,105.25177137956811,21.94,116.86,17.707,1,0.5,2.0
1820,1468939806758392,37.114654660029416,105.23697179362951,36.9968009286646,105.32029414300605,21.0,116.63,14.348,1,0.5,2.0
1821,1468939806760392,36.91407027291002,105.30579418028029,36.83214197157794,105.30721428498606,25.71,105.5,13.071,1,0.5,2.0
1822,1468939806762392,36.74911674820644,105.29271942814987,36.74911674820644,105.29271942814987,nan,nan,nan,0,nan,2.0
1823,1468939806764392,36.66609152483494,105.27822457131367,36.59079014221891,105.2779430988603,26.44,105.24,15.884,1,0.5,2.0
1824,1468939806766392,36.50749426229777,105.26344723032472,36.50749426229777,105.26344723032472,nan,nan,nan,0,nan,2.0
1825,1468939806768392,36.42419838237663,105.24895136178912,36.42419838237663,105.24895136178912,nan,nan,nan,0,nan,2.0
1826,1468939806770392,36.34090250245549,105.23445549325353,36.34090250245549,105.23445549325353,nan,nan,nan,0,nan,2.0
1827,1468939806772392,36.257606622534354,105.21995962471794,36.257606622534354,105.21995962471794,nan,nan,nan,0,nan,2.0
1828,1468939806774392,36.174310742613216,105.20546375618235,36.174310742613216,105.20546375618235,nan,nan,nan,0,nan,2.0
1829,1468939806776392,36.09101486269208,105.19096788764676,36.09101486269208,105.19096788764676,nan,nan,nan,0,nan,2.0
1830,1468939806778392,36.00771898277094,105.17647201911117,35.84161081706705,105.11187761633221,14.39,96.77,16.043,1,0.5,2.0
1831,1468939806780392,35.757718880249435,105.09714995943699,35.59361930299484,105.03319920288982,14.39,96.77,13.135,1,0.5,2.0
1832,1468939806782392,35.50913869410635,105.01824213635857,35.34703439129731,104.95493105344553,14.39,96.77,10.754,1,0.5,2.0
1833,1468939806784392,35.261972441065645,104.93974693957907,35.261972441065645,104.93974693957907,nan,nan,nan,0,nan,2.0
1834,1468939806786392,35.176910490833976,104.9245628257126,35.176910490833976,104.9245628257126,nan,nan,nan,0,nan,2.0
1835,1468939806788392,35.09184854060231,104.90937871184613,35.09184854060231,104.90937871184613,nan,nan,nan,0,nan,2.0
1836,1468939806790392,35.00678659037064,104.89419459797966,35.00678659037064,104.89419459797966,nan,nan,nan,0,nan,2.0
1837,1468939806806392,34.3262909885173,104.77272168704796,34.1327951015747,104.73727867242977,11.0,100.5,7.451,1,0.5,16.0
1838,1468939806808392,34.04703935709074,104.72196747493267,33.8560790353254,104.68698561652542,11.0,100.5,6.101,1,0.5,2.0
1839,1468939806810392,33.76963816619666,104.67154891162923,33.58118992713491,104.6370239428608,11.0,100.5,6.098,1,0.5,2.0
1840,1468939806812392,33.49407253546458,104.6214632945426,33.30811321943853,104.59152452573117,11.0,101.0,6.509,1,0.5,2.0
1841,1468939806814392,33.22032784058892,104.5758563339236,33.22032784058892,104.5758563339236,nan,nan,nan,0,nan,2.0
1842,1468939806816392,33.13254246173931,104.56018814211602,33.13254246173931,104.56018814211602,nan,nan,nan,0,nan,2.0
1843,1468939806818392,33.0447570828897,104.54451995030844,33.0447570828897,104.54451995030844,nan,nan,nan,0,nan,2.0
1844,1468939806820392,32.95697170404009,104.52885175850086,32.77502103458669,104.4897158893331,11.39,99.89,9.953,1,0.5,2.0
1845,1468939806822392,32.68658069009392,104.47390682060653,32.68658069009392,104.47390682060653,nan,nan,nan,0,nan,2.0
1846,1468939806824392,32.598140345601145,104.45809775187996,32.598140345601145,104.45809775187996,nan,nan,nan,0,nan,2.0
1847,1468939806826392,32.50970000110837,104.4422886831534,32.50970000110837,104.4422886831534,nan,nan,nan,0,nan,2.0
1848,1468939806828392,32.4212596566156,104.42647961442682,32.4212596566156,104.42647961442682,nan,nan,nan,0,nan,2.0
1849,1468939806830392,32.33281931212282,104.41067054570026,32.21722036011961,104.515488122735,19.0,116.5,18.871,1,0.5,2.0
1850,1468939806832392,32.128363109765104,104.50005707700535,32.01669651245397,104.60463826381519,19.23,116.58,16.051,1,0.5,2.0
1851,1468939806834392,31.927436419523602,104.58958449970508,31.8383313112808,104.69280628757879,21.62,116.53,21.316,1,0.5,2.0
1852,1468939806836392,31.748749674022033,104.67812500918934,31.663301668567712,104.78034646463838,21.85,116.52,20.789,1,0.5,2.0
1853,1468939806838392,31.573411595674834,104.76603416782157,31.50502711607435,104.86640291011064,23.64,116.41,26.074,1,0.5,2.0
1854,1468939806840392,31.414890130879208,104.8524530095185,31.343835714793823,104.95279597971722,23.16,116.51,25.021,1,0.5,2.0
1855,1468939806842392,31.25344210574279,104.93920848305919,31.185852352462966,105.03883644857518,23.39,116.53,23.076,1,0.5,2.0
1856,1468939806844392,31.09521456582991,105.02560887209056,31.025729572353267,105.12461391831414,23.0,116.56,23.694,1,0.5,2.0
1857,1468939806846392,30.93484069356926,105.11174410814375,30.86682621310855,105.2096171181062,23.0,116.53,23.039,1,0.5,2.0
1858,1468939806848392,30.775691490725045,105.19710107749928,30.704766644329986,105.29539375990967,22.49,116.68,29.691,1,0.5,2.0
1859,1468939806850392,30.613375491521786,105.28323309877239,30.542993763596456,105.38159690328686,22.38,116.79,32.056,1,0.5,2.0
1860,1468939806852392,30.451348078473956,105.36979197036973,30.38517559786744,105.46873641310428,22.7,116.96,31.895,1,0.5,2.0
1861,1468939806854392,30.293290542313375,105.45728939897366,30.230940475470476,105.55535671500589,22.98,116.96,35.885,1,0.5,2.0
1862,1468939806856392,30.138829820311344,105.54426453526257,30.08400709235848,105.64239917734407,23.7,117.07,35.501,1,0.5,2.0
1863,1468939806858392,29.991698024885448,105.63166216273274,29.938112622702022,105.7298614615751,23.69,117.18,34.623,1,0.5,2.0
1864,1468939806860392,29.84560957418468,105.71947993188621,29.77651884723777,105.68653389554734,21.71,101.84,36.259,1,0.5,2.0
1865,1468939806862392,29.683765628485848,105.67603307173603,29.62656795437181,105.70549774165374,22.94,109.15,71.48,1,0.5,2.0
1866,1468939806864392,29.53360758054311,105.69510363120192,29.47512808065559,105.72259069714828,22.63,108.94,70.499,1,0.5,2.0
1867,1468939806866392,29.381955860728162,105.71229616052483,29.325678474895057,105.81100816110155,22.73,117.38,35.221,1,0.5,2.0
1868,1468939806868392,29.232302340226607,105.80107129624513,29.172542742219967,105.83342500924054,22.16,109.63,73.395,1,0.5,2.0
1869,1468939806870392,29.0789500274544,105.82360540036534,29.022920911966807,105.85741718457572,22.44,109.83,85.353,1,0.5,2.0
1870,1468939806872392,28.92912509290725,105.84772014266416,28.875354086209775,105.88693520236654,22.55,110.5,83.821,1,0.5,2.0
1871,1468939806874392,28.781363306812818,105.87738034453783,28.744813005203312,105.94509183361693,24.44,113.92,65.318,1,0.5,2.0
1872,1468939806876392,28.65068967568359,105.93578253234438,28.59619314095688,105.97096788512955,22.17,110.12,84.044,1,0.5,2.0
1873,1468939806878392,28.50187213839728,105.96178621024058,28.50187213839728,105.96178621024058,nan,nan,nan,0,nan,2.0
1874,1468939806880392,28.407551135837682,105.9526045353516,28.364934430002304,106.0259290203872,23.37,114.62,69.799,1,0.5,2.0
1875,1468939806882392,28.27045878871386,106.01701341029457,28.222293173825328,106.08319766484155,22.57,113.85,79.42,1,0.5,2.0
1876,1468939806884392,28.12764273061301,106.07452224964835,28.066478717829337,106.16993097926569,20.88,117.38,49.562,1,0.5,2.0
1877,1468939806886392,27.971606263688802,106.16160187523913,27.9256546763582,106.26779376872042,22.52,118.76,40.319,1,0.5,2.0
1878,1468939806888392,27.83061540273594,106.25985017643922,27.777739235274375,106.36500408435133,21.55,118.75,43.115,1,0.5,2.0
1879,1468939806890392,27.682507974274188,106.35744229400525,27.62009210697439,106.45114005836848,20.26,117.5,55.092,1,0.5,2.0
1880,1468939806892392,27.52463418707579,106.44391852496302,27.48528721056981,106.55534242174558,22.84,119.71,43.729,1,0.5,2.0
1881,1468939806894392,27.389686383905286,106.54852557581933,27.348664768675043,106.6603688662358,22.5,119.88,40.618,1,0.5,2.0
1882,1468939806896392,27.25291493165379,106.6539582892609,27.217108855067174,106.76680072317912,22.98,120.12,36.567,1,0.5,2.0
1883,1468939806898392,27.121228934811864,106.7608001020034,27.087988800740774,106.87345681770599,23.15,120.22,42.156,1,0.5,2.0
1884,1468939806900392,26.991988102752327,106.86786553371034,26.958611894547772,106.9815902393677,23.0,120.47,43.81,1,0.5,2.0
1885,1468939806902392,26.862489908162647,106.97641222841754,26.835493911877354,107.09219336760607,23.63,120.84,46.219,1,0.5,2.0
1886,1468939806904392,26.739273809813575,107.08743615776015,26.718424345451723,107.20241318529327,24.24,120.87,45.863,1,0.5,2.0
1887,1468939806906392,26.622128457316144,107.19807390739575,26.603111350820946,107.31266949125903,24.34,120.95,41.93,1,0.5,2.0
1888,1468939806908392,26.506746328470854,107.30874681068556,26.483549456084315,107.42437758203691,23.72,121.2,46.275,1,0.5,2.0
1889,1468939806910392,26.38710009427888,107.42087531315147,26.365006220956495,107.53677958627964,23.73,121.36,47.897,1,0.5,2.0
1890,1468939806912392,26.26847652047771,107.53369877339708,26.261262817912684,107.64397381935886,25.4,120.81,58.299,1,0.5,2.0
1891,1468939806914392,26.164706883637326,107.64129403952371,26.07240105210811,107.60419404950628,15.04,103.17,27.373,1,0.5,2.0
1892,1468939806916392,25.97550939501292,107.60137933439069,25.97422042811374,107.68450331594408,25.82,117.63,75.747,1,0.5,2.0
1893,1468939806918392,25.877324082442183,107.6819909616849,25.879250654468557,107.76916357464597,26.11,118.21,78.125,1,0.5,2.0
1894,1468939806920392,25.782361317387604,107.76696834175465,25.78349980174475,107.85566436508452,25.92,118.49,84.157,1,0.5,2.0
1895,1468939806922392,25.68661460673383,107.85379182888896,25.688708357094814,107.94035784738469,25.94,118.33,84.88,1,0.5,2.0
1896,1468939806924392,25.591830780398798,107.93880029009068,25.59561285391846,108.02474216712254,26.05,118.35,80.065,1,0.5,2.0
1897,1468939806926392,25.498749040008907,108.02349734824982,25.49776977818418,108.11500445798349,25.38,119.12,82.561,1,0.5,2.0
1898,1468939806928392,25.400902400449755,108.11409266068391,25.40204832729201,108.20550400135707,25.54,119.21,90.29,1,0.5,2.0
1899,1468939806930392,25.30518512030892,108.20492490764462,25.306870784799056,108.29014909839785,25.51,118.56,97.13,1,0.5,2.0
1900,1468939806932392,25.210013713559203,108.28988021692221,25.20894472030404,108.37588497126858,25.08,118.75,87.796,1,0.5,2.0
1901,1468939806934392,25.112083757641496,108.37592917020838,25.113134488319016,108.47067243215926,25.24,119.91,86.186,1,0.5,2.0
1902,1468939806936392,25.016277350917132,108.47106155076334,25.019754561725918,108.56846205827414,25.44,120.34,90.527,1,0.5,2.0
1903,1468939806938392,24.922910084379517,108.56920579898681,24.926903511536576,108.66759481491941,25.41,120.57,87.287,1,0.5,2.0
1904,1468939806940392,24.830073574850097,108.66869680461585,24.830892054503323,108.77051940772846,24.93,121.1,93.098,1,0.5,2.0
1905,1468939806942392,24.734065098246013,108.77199217641163,24.73615945923379,108.87434743722599,24.99,121.28,103.129,1,0.5,2.0
1906,1468939806944392,24.639340129978105,108.87619295146035,24.63885498834496,108.97792863819181,24.58,121.32,95.671,1,0.5,2.0
1907,1468939806946392,24.5420338922337,108.98014466745308,24.535482791159957,109.08502201848555,23.74,121.82,111.01,1,0.5,2.0
1908,1468939806948392,24.43863783475174,109.08762003005964,24.427468813796338,109.16124882242029,23.07,118.11,150.057,1,0.5,2.0
1909,1468939806950392,24.330583175178585,109.1641150206126,24.324055757132157,109.24104889557785,23.53,118.6,146.412,1,0.5,2.0
1910,1468939806952392,24.22714634148532,109.24419533612166,24.22171173800092,109.32684350781905,23.56,119.39,152.861,1,0.5,2.0
1911,1468939806954392,24.124782524887397,109.3302910235803,24.12132529289519,109.40931667680651,23.7,119.04,153.704,1,0.5,2.0
1912,1468939806956392,24.024383484880918,109.41305208769931,24.021501751571083,109.4934495902552,23.67,119.3,150.743,1,0.5,2.0
