frame_idx,t_us,pred_x,pred_y,kf_x,kf_y,det_x,det_y,score,accepted,sigma_obs,dt_ms
9126,1473347535449522,34.62218346473035,55.29740255450775,34.435911455538324,55.28392133783964,8.82,53.43,65.277,1,0.5,2.0
9127,1473347535451522,34.42036036941594,55.229651738101865,34.23132263321982,55.19471992366159,8.23,50.39,78.154,1,0.5,2.0
9128,1473347535453522,34.215105144576434,55.1403271810547,34.01928599716629,55.10251061851415,7.08,49.9,91.627,1,0.5,2.0
9129,1473347535455522,34.00237817426291,55.04798455866499,34.0929823836255,54.88926740455995,46.56,33.05,41.641,1,0.5,2.0
9130,1473347535457522,34.076393985758784,54.83418178756519,34.16601434584622,54.675882701827014,46.5,32.89,38.133,1,0.5,2.0
9131,1473347535459522,34.14974191643254,54.62023898043289,34.23867225125693,54.46048334874864,46.48,32.47,39.864,1,0.5,2.0
9132,1473347535461522,34.22271336951361,54.40427636616539,34.130608969876874,54.50519992762672,21.45,68.4,39.191,1,0.5,2.0
9133,1473347535463522,34.11432533691805,54.44934879177162,34.039169050224956,54.53752815100492,23.69,66.68,59.531,1,0.5,2.0
9134,1473347535465522,34.022620413146704,54.48198793915196,34.08178239575413,54.59276654426376,42.23,69.85,40.76,1,0.5,2.0
9135,1473347535467522,34.06544237441488,54.53761695759867,34.01718774232296,54.656911413332885,27.37,71.09,158.821,1,0.5,2.0
9136,1473347535469522,34.000677559785025,54.60218249690615,34.07381150482857,54.703768491102174,44.15,68.7,42.47,1,0.5,2.0
9137,1473347535471522,34.05755922614742,54.64939781351628,33.97530123013915,54.768564858037855,22.64,71.19,152.8,1,0.5,2.0
9138,1473347535473522,33.95875886036312,54.71461443501804,33.87823547622982,54.8343712277833,22.78,71.34,155.679,1,0.5,2.0
9139,1473347535475522,33.86140912115895,54.78084315621416,33.77915221483844,54.899886024885895,22.44,71.31,147.962,1,0.5,2.0
9140,1473347535477522,33.762035748973354,54.846777804034716,33.57444160764513,54.78293037251253,7.71,45.98,144.704,1,0.5,2.0
9141,1473347535479522,33.55666349136735,54.729596959770404,33.43436776609986,54.64392564230859,16.57,42.83,192.837,1,0.5,2.0
9142,1473347535481522,33.41615829117501,54.59029005168156,33.29561455859954,54.50455630941527,16.67,42.68,197.971,1,0.5,2.0
9143,1473347535483522,33.27697988696797,54.45061830816857,33.46743636846708,54.62737415103309,59.74,79.01,31.641,1,0.5,2.0
9144,1473347535485522,33.44947352645509,54.574059650807385,33.31174817232067,54.603389628314204,14.31,58.65,307.55,1,0.5,2.0
9145,1473347535487522,33.2932994877837,54.55017859306355,33.17571450519298,54.56341553877738,16.95,56.39,326.841,1,0.5,2.0
9146,1473347535489522,33.15685100816576,54.51025120039476,33.02566400081372,54.54355535414038,14.92,59.14,297.762,1,0.5,2.0
9147,1473347535491522,33.00633768686814,54.49050851005934,32.90631851778287,54.60637351991968,19.1,70.6,122.986,1,0.5,2.0
9148,1473347535493522,32.88663932942033,54.553735455457335,32.78634643285434,54.6684799434839,18.94,70.51,118.91,1,0.5,2.0
9149,1473347535495522,32.766313389173845,54.6162467227212,32.66682972767204,54.728510250014885,18.93,70.23,107.882,1,0.5,2.0
9150,1473347535497522,32.64644566871106,54.67667313664235,32.53468374202599,54.80983558052061,17.1,73.2,93.253,1,0.5,2.0
9151,1473347535499522,32.51390532844277,54.758468334005336,32.60854032288191,54.62399597595841,45.68,36.05,50.738,1,0.5,2.0
9152,1473347535501522,32.58809584564579,54.5721542198994,32.68211111445362,54.44471915954002,45.67,36.84,49.395,1,0.5,2.0
9153,1473347535503522,32.661998401232104,54.392427706663014,32.57180524946961,54.47461308150708,20.11,65.83,41.741,1,0.5,2.0
9154,1473347535505522,32.55137424589279,54.42261165965404,32.45904397044786,54.50241232573967,19.7,65.53,37.927,1,0.5,2.0
9155,1473347535507522,32.4382871203043,54.45069253169443,32.50611056306347,54.584873157286424,41.88,73.13,42.194,1,0.5,2.0
9156,1473347535509522,32.48559308198397,54.533626926502734,32.55493402245983,54.65979405826027,42.14,72.1,48.616,1,0.5,2.0
9157,1473347535511522,32.53466127698582,54.60899312846575,32.61319063655246,54.541137582540465,43.47,45.16,58.305,1,0.5,2.0
9158,1473347535513522,32.593195069098705,54.49009714912607,32.665404866602934,54.61187252002841,42.65,71.45,41.998,1,0.5,2.0
9159,1473347535515522,32.64566418294375,54.56126192535742,32.71483051723382,54.684518857600445,42.28,71.73,40.796,1,0.5,2.0
9160,1473347535517522,32.69533398557034,54.63434335069724,32.49179612084367,54.591602385908494,4.34,48.68,76.582,1,0.5,2.0
9161,1473347535519522,32.4715810834913,54.54127599982421,32.52597209166747,54.670956890476155,40.05,72.61,44.805,1,0.5,2.0
9162,1473347535521522,32.505949067758635,54.62108830937121,32.561879783248386,54.749675812887354,40.3,72.54,48.065,1,0.5,2.0
9163,1473347535523522,32.54205421722542,54.700261197306915,32.59757454620629,54.82288132765661,40.28,71.79,50.694,1,0.5,2.0
9164,1473347535525522,32.577944998098715,54.77389962994207,32.61978461951973,54.90035066073167,38.41,72.4,54.895,1,0.5,2.0
9165,1473347535527522,32.60030279544454,54.85181542633426,32.63731378592248,54.97991385401442,37.76,72.71,53.448,1,0.5,2.0
9166,1473347535529522,32.61796264326272,54.93183091996421,32.650180064388366,55.05883599479065,37.11,72.64,50.704,1,0.5,2.0
9167,1473347535531522,32.630942682793744,55.01120152098602,32.663994931255395,55.13403473051554,37.24,72.14,54.256,1,0.5,2.0
9168,1473347535533522,32.644874263854724,55.08683400569043,32.68262624005166,55.20516491762177,37.91,71.59,51.275,1,0.5,2.0
9169,1473347535535522,32.66363888862246,55.15838206232477,32.66311095324288,55.19137219780944,32.59,59.76,74.834,1,0.5,2.0
9170,1473347535537522,32.64412173739641,55.14470584801754,32.64158328351667,55.1500483464633,32.29,55.89,67.806,1,0.5,2.0
9171,1473347535539522,32.62258510264507,55.10340086470489,32.6012077839637,55.11333914662423,29.64,56.49,59.752,1,0.5,2.0
9172,1473347535541522,32.582134101627084,55.06672676537846,32.610354656531136,55.067825191745584,36.52,55.22,87.574,1,0.5,2.0
9173,1473347535543522,32.59138064951345,55.02121669015416,32.57123556670562,55.03733045475646,29.78,57.27,96.249,1,0.5,2.0
9174,1473347535545522,32.55219040375753,54.990778869779554,32.5203636832784,55.034692567738404,28.11,61.12,118.569,1,0.5,2.0
9175,1473347535547522,32.5012060976554,54.988296100703764,32.47691233683267,55.02964315836743,29.11,60.76,120.66,1,0.5,2.0
9176,1473347535549522,32.45766893352896,54.98339274976396,32.37638707997074,54.99375460640242,21.11,56.43,177.536,1,0.5,2.0
9177,1473347535551522,32.35685653538631,54.94754080273173,32.442178375493405,54.77574222353956,44.27,30.96,17.061,1,0.5,2.0
9178,1473347535553522,32.42294925799364,54.72892148564415,32.355900006907355,54.71940491261682,23.06,53.4,214.072,1,0.5,2.0
9179,1473347535555522,32.336434005243994,54.6725505527882,32.123584809715325,54.590189223095685,2.61,43.17,53.535,1,0.5,2.0
9180,1473347535557522,32.10336677980277,54.543043868290944,31.8914955309748,54.45782501543132,2.51,42.64,58.397,1,0.5,2.0
9181,1473347535559522,31.87052889348307,54.410378555689064,31.660206158979232,54.32339915336605,2.49,42.26,58.815,1,0.5,2.0
9182,1473347535561522,31.63849635097578,54.275645353919955,31.59878164227446,54.35083282066328,26.09,64.78,81.827,1,0.5,2.0
9183,1473347535563522,31.576931496786045,54.3033447066604,31.58482606769093,54.29458932882148,32.68,53.08,143.622,1,0.5,2.0
9184,1473347535565522,31.563003820062864,54.24707027503591,31.57564862470632,54.22920098580522,33.33,51.75,134.179,1,0.5,2.0
9185,1473347535567522,31.553871063393714,54.181618782550906,31.577241175825858,54.15956889449718,34.82,51.1,120.099,1,0.5,2.0
9186,1473347535569522,31.555546207520205,54.11190876408001,31.562661021328807,54.10423979913271,32.55,53.04,131.513,1,0.5,2.0
9187,1473347535571522,31.540991198858205,54.05655256434813,31.4784607485285,54.138344045509406,22.8,65.49,65.275,1,0.5,2.0
9188,1473347535573522,31.456569914941213,54.09094589910483,31.531127864872307,54.01704948105427,41.88,43.76,86.974,1,0.5,2.0
9189,1473347535575522,31.509500565222144,53.96939013897564,31.584887727734454,53.89300961024254,42.05,43.29,81.585,1,0.5,2.0
9190,1473347535577522,31.563526905254484,53.84508027966087,31.648173971013474,53.73226675428915,43.4,38.07,70.915,1,0.5,2.0
9191,1473347535579522,31.627112371223905,53.68393863414198,31.71000865807205,53.572074837478276,43.22,38.04,72.726,1,0.5,2.0
9192,1473347535581522,31.68924010555435,53.52335126680274,31.771397475930296,53.41507836490692,43.18,38.38,69.768,1,0.5,2.0
9193,1473347535583522,31.750919371892387,53.3659720202987,31.83241276512007,53.26176664985883,43.15,38.79,70.477,1,0.5,2.0
9194,1473347535585522,31.812222775460636,53.21229189421323,31.890982070708997,53.110554015826956,42.83,38.98,65.341,1,0.5,2.0
9195,1473347535587522,31.871070541990015,53.060719556286024,31.952260245471606,52.958645906602335,43.23,38.78,64.165,1,0.5,2.0
9196,1473347535589522,31.932635783791987,52.908450539469,32.04560996106943,52.837921381954146,47.74,43.04,88.239,1,0.5,2.0
9197,1473347535591522,32.02638496688744,52.78747662945912,32.106162610874094,52.698166917657055,43.19,40.29,56.723,1,0.5,2.0
9198,1473347535593522,32.087219716850015,52.64740635884658,32.14175984979069,52.61083986370731,39.72,47.53,89.765,1,0.5,2.0
9199,1473347535595522,32.12300982286587,52.55994999692732,32.17664587463037,52.52165414883017,39.63,47.2,83.875,1,0.5,2.0
9200,1473347535597522,32.1580855264047,52.47062885249467,32.21703821776066,52.42361603105661,40.41,45.89,78.002,1,0.5,2.0
9201,1473347535599522,32.19868635950751,52.37242447086403,32.25398595898101,52.326046234620925,39.94,45.88,83.835,1,0.5,2.0
9202,1473347535601522,32.23582968019714,52.27469064736636,32.23357378404949,52.29944252633531,31.92,55.74,162.579,1,0.5,2.0
9203,1473347535603522,32.21540952641952,52.248174483639616,32.19187340874499,52.267328327928034,28.92,54.93,148.28,1,0.5,2.0
9204,1473347535605522,32.1736259027935,52.21612803325304,32.149961878027945,52.24143634398189,28.86,55.76,128.774,1,0.5,2.0
9205,1473347535607522,32.13163066755715,52.190325570003615,32.10548379212358,52.238523466668056,28.47,58.94,112.132,1,0.5,2.0
9206,1473347535609522,32.08706009060661,52.187583186250166,32.082868408227945,52.22608571588604,31.5,57.58,94.857,1,0.5,2.0
9207,1473347535611522,32.064429878531996,52.17528163910889,32.11508858234498,52.171317215164535,39.16,51.62,29.735,1,0.5,2.0
9208,1473347535613522,32.0968292671073,52.12049911351039,32.14910827288267,52.11849667285865,39.42,51.84,32.732,1,0.5,2.0
9209,1473347535615522,32.131033912512535,52.067671486885665,32.144589151059535,52.10123774440949,34.03,56.77,54.629,1,0.5,2.0
9210,1473347535617522,32.12656274912874,52.05053131586889,32.15463804790196,52.07679388879053,36.06,55.73,58.517,1,0.5,2.0
9211,1473347535619522,32.1367109808234,52.0261803813911,32.16249896955948,52.05389914289789,35.75,55.91,57.317,1,0.5,2.0
9212,1473347535621522,32.144663148531336,52.00338371323286,32.132212574604466,52.049460561055014,30.4,58.46,67.746,1,0.5,2.0
9213,1473347535623522,32.11433269755571,51.9991081730754,32.092751737517446,52.04157240289135,29.09,57.95,59.767,1,0.5,2.0
9214,1473347535625522,32.074795493439005,51.99137028010352,32.06784015100228,52.0265369460108,31.1,56.92,75.33,1,0.5,2.0
9215,1473347535627522,32.04985929345366,51.976459270536736,32.03880167814071,52.00830481711543,30.5,56.44,64.262,1,0.5,2.0
9216,1473347535629522,32.02078168833037,51.95833984119075,32.00700746984394,51.997018026320625,30.09,57.38,72.059,1,0.5,2.0
9217,1473347535631522,31.98893873172765,51.94718993627476,31.964264613400047,51.998142715255014,28.53,59.09,75.737,1,0.5,2.0
9218,1473347535633522,31.946108547339183,51.948494959979364,31.904837003824674,52.0241140868932,26.16,62.55,104.538,1,0.5,2.0
9219,1473347535635522,31.886534860950533,51.9747339785273,31.844692948008436,52.04673648972167,26.02,62.07,92.449,1,0.5,2.0
9220,1473347535637522,31.826242703098167,51.99761123869293,31.82405865728718,52.05689310131292,31.52,60.31,80.512,1,0.5,2.0
9221,1473347535639522,31.80560068147599,52.00797769121506,31.777107262445245,52.074027004886425,27.81,61.27,87.606,1,0.5,2.0
9222,1473347535641522,31.758548423667857,52.025345400696,31.730107465814605,52.073367890902816,27.77,58.76,47.095,1,0.5,2.0
9223,1473347535643522,31.711447945430542,52.024856287367626,31.714147065400812,52.06403729815661,32.09,57.52,49.275,1,0.5,2.0
9224,1473347535645522,31.69549710037104,52.01566440221636,31.703086562977326,52.055906165739636,32.76,57.66,48.942,1,0.5,2.0
9225,1473347535647522,31.684463467117908,52.007675738753456,31.70139880431093,52.04975374942732,34.06,57.91,56.801,1,0.5,2.0
9226,1473347535649522,31.68283566762565,52.0016722986759,31.655798295578375,52.058759964610225,27.89,60.01,73.497,1,0.5,2.0
9227,1473347535651522,31.637139429617914,52.01088064004444,31.597670569642546,52.07032207880891,26.1,60.35,63.662,1,0.5,2.0
9228,1473347535653522,31.578871953201382,52.02265322319628,31.555644294066404,52.07972570845439,28.32,60.03,64.936,1,0.5,2.0
9229,1473347535655522,31.536763430156434,52.03225894240333,31.570853617095377,52.06488456025285,36.32,56.61,40.878,1,0.5,2.0
9230,1473347535657522,31.552093469170405,52.017533324034524,31.552093469170405,52.017533324034524,nan,nan,nan,0,nan,2.0
9231,1473347535659522,31.533333321245433,51.9701820878162,31.47316777310229,52.048407955047914,23.15,62.87,50.2,1,0.5,2.0
9232,1473347535661522,31.454194561887313,52.001333738837715,31.37594661093769,52.12604217259277,20.55,69.38,76.35,1,0.5,2.0
9233,1473347535663522,31.35669629691294,52.079409591683905,31.35669629691294,52.079409591683905,nan,nan,nan,0,nan,2.0
9234,1473347535665522,31.33744598288819,52.03277701077504,31.30458735261941,52.096632424099006,26.79,60.87,77.489,1,0.5,2.0
9235,1473347535667522,31.28522067395507,52.05022597897537,31.30403895167195,52.08815307110586,33.89,57.3,53.627,1,0.5,2.0
9236,1473347535669522,31.284738915006063,52.04188093886957,31.317498528188548,52.05934777122767,35.82,54.46,67.08,1,0.5,2.0
9237,1473347535671522,31.298314503734176,52.013137494601175,31.349748148186297,52.03449230097057,38.42,54.97,85.411,1,0.5,2.0
9238,1473347535673522,31.330746265385216,51.98835764799041,31.36987830900724,51.99234101795973,36.75,52.54,70.654,1,0.5,2.0
9239,1473347535675522,31.35101500340251,51.946220471174684,31.41548003055729,51.8617045020201,40.28,40.24,58.058,1,0.5,2.0
9240,1473347535677522,31.396845011807272,51.815284662957936,31.45844224985762,51.72551960060199,39.93,39.38,59.964,1,0.5,2.0
9241,1473347535679522,31.44002536125424,51.678781882575855,31.511910623307354,51.5998321632551,41.4,40.74,53.958,1,0.5,2.0
9242,1473347535681522,31.493748295928324,51.55281486723706,31.56263652530785,51.483157650420885,41.04,41.9,59.824,1,0.5,2.0
9243,1473347535683522,31.544718144978763,51.43589368421401,31.61344413096944,51.3705543869683,41.07,42.38,58.981,1,0.5,2.0
9244,1473347535685522,31.595769122242164,51.323059042059434,31.665125943547118,51.25140220234431,41.21,41.39,64.03,1,0.5,2.0
9245,1473347535687522,31.647696539528,51.20365310795738,31.717389238148368,51.14462568535575,41.31,43.02,68.128,1,0.5,2.0
9246,1473347535689522,31.700206627553715,51.09666756505865,31.769870386205213,51.036617941090704,41.36,42.77,71.031,1,0.5,2.0
9247,1473347535691522,31.752934465987316,50.98844717558687,31.819899873271332,50.922553397319085,41.04,41.85,69.87,1,0.5,2.0
9248,1473347535693522,31.803201087708622,50.874149291960805,31.868856596085433,50.80966640676509,40.91,41.93,65.447,1,0.5,2.0
9249,1473347535695522,31.852390306310657,50.7610339580496,31.9169604050068,50.696367091788865,40.81,41.79,64.25,1,0.5,2.0
9250,1473347535697522,31.90072276721813,50.64750564841944,31.979349397149424,50.599306668728865,42.81,43.96,76.645,1,0.5,2.0
9251,1473347535699522,31.963390187414884,50.55027454593266,32.022096586058815,50.48094857039801,40.11,40.93,67.632,1,0.5,2.0
9252,1473347535701522,32.00634526401072,50.43167095448697,32.06415700738359,50.36191293335342,40.03,40.75,68.127,1,0.5,2.0
9253,1473347535703522,32.04861040500856,50.31238829428675,32.10452421629431,50.35501934896143,39.81,56.23,16.155,1,0.5,2.0
9254,1473347535705522,32.08917561291322,50.305645672702376,32.14738211824678,50.34903934090824,40.17,56.33,15.888,1,0.5,2.0
9255,1473347535707522,32.13223963289036,50.299819328180824,32.1897674099069,50.345121151777356,40.12,56.59,17.123,1,0.5,2.0
9256,1473347535709522,32.174828639443454,50.2960615599218,32.230169166409055,50.3410238421408,39.86,56.54,18.626,1,0.5,2.0
9257,1473347535711522,32.215426365858285,50.29212346912546,32.27147463364174,50.337899639161755,40.0,56.65,17.912,1,0.5,2.0
9258,1473347535713522,32.2569303097322,50.2891613675072,32.30892838348766,50.23251215176827,39.48,42.42,60.081,1,0.5,2.0
9259,1473347535715522,32.2945681943191,50.18357327482369,32.34304895616727,50.12769208444327,39.03,42.42,60.69,1,0.5,2.0
9260,1473347535717522,32.32886044686241,50.07855532126954,32.37478460778663,49.96478337936043,38.71,34.27,38.624,1,0.5,2.0
9261,1473347535719522,32.36075872552562,49.915243725982215,32.40702261668622,49.862388413546505,38.79,42.57,55.818,1,0.5,2.0
9262,1473347535721522,32.393160565196396,49.81266158770224,32.43860933853108,49.76386128934307,38.71,43.03,49.609,1,0.5,2.0
9263,1473347535723522,32.42490823201881,49.71396164996946,32.4721366578886,49.67731634497274,38.99,44.62,43.619,1,0.5,2.0
9264,1473347535725522,32.4586027993403,49.62728693517937,32.344317817467896,49.90523974310638,16.57,88.27,350.578,1,0.5,2.0
9265,1473347535727522,32.33037924438841,49.85619464059914,32.21451472944727,50.13605950995357,16.22,88.77,319.015,1,0.5,2.0
9266,1473347535729522,32.200165845987556,50.08800549139481,32.087266716736515,50.216809773018866,16.5,68.0,152.233,1,0.5,2.0
9267,1473347535731522,32.07251802182914,50.169211891071996,32.11988197020188,50.166485360283666,38.66,49.79,24.184,1,0.5,2.0
9268,1473347535733522,32.1053010070374,50.11887782277013,32.1053010070374,50.11887782277013,nan,nan,nan,0,nan,2.0
9269,1473347535735522,32.09072004387291,50.071270285256595,32.409554304062546,50.075098166811614,76.13,50.6,112.854,1,0.5,2.0
9270,1473347535737522,32.39610242737376,50.02750418495954,32.23608849248494,50.167803427375524,10.29,69.41,42.124,1,0.5,2.0
9271,1473347535739522,32.222069969160586,50.12070627783835,32.055962615067074,50.269424402751056,9.27,70.67,34.151,1,0.5,2.0
9272,1473347535741522,32.0413558769343,50.222853889760664,31.909219646418606,50.35814342822964,13.78,68.92,54.474,1,0.5,2.0
9273,1473347535743522,31.89414499876219,50.31205199098745,31.94605905413964,50.29597645293772,39.07,48.09,41.604,1,0.5,2.0
9274,1473347535745522,31.93116823720659,50.249828091269826,31.902805398191997,50.31109506777793,28.01,58.72,95.119,1,0.5,2.0
9275,1473347535747522,31.887814148291184,50.26516365280826,31.857238649784367,50.328261559042765,27.66,58.99,99.226,1,0.5,2.0
9276,1473347535749522,31.842139133437023,50.282553570882975,31.80929619263055,50.35997612860939,27.3,60.99,102.638,1,0.5,2.0
9277,1473347535751522,31.794080382527984,50.314542286423006,31.719153643547017,50.532766945789696,21.43,80.5,270.49,1,0.5,2.0
9278,1473347535753522,31.70367252841317,50.48810580639095,31.625725832425957,50.69889422704553,20.92,79.65,301.11,1,0.5,2.0
9279,1473347535755522,31.609968722468032,50.65497945043149,31.529604998711903,50.84443471980199,20.49,76.87,341.419,1,0.5,2.0
9280,1473347535757522,31.513563339061243,50.80119076126565,31.43145316113986,50.98673921402553,20.15,76.48,351.109,1,0.5,2.0
9281,1473347535759522,31.415120771272733,50.94415223301868,31.415120771272733,50.94415223301868,nan,nan,nan,0,nan,2.0
9282,1473347535761522,31.398788381405605,50.90156525201182,31.398788381405605,50.90156525201182,nan,nan,nan,0,nan,2.0
9283,1473347535763522,31.382455991538478,50.858978271004965,31.29283114836296,51.036001412140266,19.15,75.02,395.095,1,0.5,2.0
9284,1473347535765522,31.276181454510382,50.99404115633826,31.31810739330756,51.25829105009506,37.0,87.07,8.549,1,0.5,2.0
9285,1473347535767522,31.301606123563623,51.21726627853179,31.117278364349943,51.009683653596944,6.13,22.87,9.585,1,0.5,2.0
9286,1473347535769522,31.10012458412555,50.96792405056332,31.10012458412555,50.96792405056332,nan,nan,nan,0,nan,2.0
9287,1473347535771522,31.082970803901155,50.92616444752969,30.900184426300378,50.7193938735026,6.29,22.88,10.546,1,0.5,2.0
9288,1473347535773522,30.882383680193175,50.67690241337589,30.882383680193175,50.67690241337589,nan,nan,nan,0,nan,2.0
9289,1473347535775522,30.864582934085973,50.63441095324919,30.682632739697596,50.42930501861953,6.35,23.0,9.296,1,0.5,2.0
9290,1473347535777522,30.664188103953038,50.38608772477601,30.664188103953038,50.38608772477601,nan,nan,nan,0,nan,2.0
9291,1473347535779522,30.64574346820848,50.34287043093249,30.560971785634237,50.51589292546185,19.3,73.5,417.374,1,0.5,2.0
9292,1473347535781522,30.542227225218173,50.47328779022199,30.392541281350088,50.25958863683351,10.5,21.86,8.871,1,0.5,2.0
9293,1473347535783522,30.37326719221294,50.21622751985972,30.37326719221294,50.21622751985972,nan,nan,nan,0,nan,2.0
9294,1473347535785522,30.35399310307579,50.17286640288593,30.24856071589477,49.948507718304825,16.33,20.33,7.439,1,0.5,2.0
9295,1473347535787522,30.228913747160522,49.904353118624734,30.228913747160522,49.904353118624734,nan,nan,nan,0,nan,2.0
9296,1473347535789522,30.209266778426276,49.86019851894464,30.127241782948992,50.04907915501057,19.37,74.82,351.602,1,0.5,2.0
9297,1473347535791522,30.107304806832577,50.0055923612656,30.24762714364254,50.07316728473773,48.66,58.94,17.358,1,0.5,2.0
9298,1473347535793522,30.228186211343214,50.02991937044518,30.36956304322928,50.097199753896554,48.93,58.93,14.924,1,0.5,2.0
9299,1473347535795522,30.350621803744062,50.05418964040695,30.495458459232832,50.123216408209025,49.52,59.19,13.93,1,0.5,2.0
9300,1473347535797522,30.477029062071562,50.080450230352476,30.488454641101033,50.09018858846378,31.99,51.37,89.588,1,0.5,2.0
9301,1473347535799522,30.470065614984197,50.04745682003953,30.50055862799575,50.01471813801017,34.51,45.71,72.231,1,0.5,2.0
9302,1473347535801522,30.482277329573616,49.97187070824601,30.511908339927185,49.93821004830487,34.41,45.51,71.84,1,0.5,2.0
9303,1473347535803522,30.49373170854427,49.89524371737696,30.52213036125401,49.855919409158545,34.26,44.68,76.593,1,0.5,2.0
9304,1473347535805522,30.504054029389575,49.81281419103696,30.530250426005622,49.78905307055252,33.98,46.66,79.913,1,0.5,2.0
9305,1473347535807522,30.512266602605454,49.745863943762224,30.504942790698742,49.686386612945626,29.54,41.85,105.465,1,0.5,2.0
9306,1473347535809522,30.48693310798101,49.642987480327086,30.36626660463672,49.86266070508324,14.46,78.82,451.41,1,0.5,2.0
9307,1473347535811522,30.34783092376331,49.82003710159669,30.22691617996731,50.03413071455465,14.28,78.27,455.655,1,0.5,2.0
9308,1473347535813522,30.208053681312148,49.99226284157788,30.08697092660602,50.20157131694291,14.11,77.82,473.318,1,0.5,2.0
9309,1473347535815522,30.067681072821728,50.16044218707399,29.946509818404973,50.367782784108556,13.95,77.74,473.244,1,0.5,2.0
9310,1473347535817522,29.92679235178276,50.32738535831864,29.807940817901482,50.5217238406088,14.11,76.19,484.331,1,0.5,2.0
9311,1473347535819522,29.787803977246607,50.48201214861093,29.669753218239688,50.674644938613895,14.07,76.13,491.951,1,0.5,2.0
9312,1473347535821522,29.649199880235564,50.63561287838705,29.531345378692237,50.82587417411711,13.95,75.98,486.535,1,0.5,2.0
9313,1473347535823522,29.51037628573044,50.78751329807005,29.393769686601704,50.96618935069948,13.97,74.6,464.721,1,0.5,2.0
9314,1473347535825522,29.37238928931729,50.92845871542219,29.257997824417746,51.10179307068159,14.12,74.04,464.55,1,0.5,2.0
9315,1473347535827522,29.236213982707337,51.06467376405128,29.129494039399518,51.234581460991755,15.0,73.73,457.396,1,0.5,2.0
9316,1473347535829522,29.10733385221506,51.198061330024096,29.002004219255422,51.36404270273549,15.05,73.35,456.422,1,0.5,2.0
9317,1473347535831522,28.979472630491273,51.32810783673356,28.865787930404036,51.48300219736468,13.8,72.01,399.582,1,0.5,2.0
9318,1473347535833522,28.842855522639198,51.447613443573026,28.979152457956587,51.52623330090098,47.05,61.95,24.87,1,0.5,2.0
9319,1473347535835522,28.956700542574055,51.49112170845896,28.84763097607394,51.67308672209702,14.38,75.81,336.477,1,0.5,2.0
9320,1473347535837522,28.824794593610925,51.63861655108711,28.678169622514023,51.90929322289897,9.22,87.83,235.475,1,0.5,2.0
9321,1473347535839522,28.6548164434122,51.875777083069075,28.51005213546711,52.14336164417988,9.29,87.67,221.86,1,0.5,2.0
9322,1473347535841522,28.486188768165878,52.11078854402159,28.335202945189064,52.38546279641715,8.28,88.87,203.506,1,0.5,2.0
9323,1473347535843522,28.310807514662034,52.35385762865073,28.330743444043335,52.28429336568647,30.98,43.04,74.823,1,0.5,2.0
9324,1473347535845522,28.306418259694926,52.252443081499926,28.240150795100927,52.28497469958785,19.43,56.61,156.986,1,0.5,2.0
9325,1473347535847522,28.215592132362882,52.2532390331832,28.116003992561037,52.40813116479451,14.87,73.01,300.657,1,0.5,2.0
9326,1473347535849522,28.09109448502985,52.37694117680079,28.01015663513847,52.53979302922358,17.24,74.21,358.364,1,0.5,2.0
9327,1473347535851522,27.984962011919958,52.509176711248244,27.902539682313545,52.67328250646109,16.93,74.52,365.149,1,0.5,2.0
9328,1473347535853522,27.877054738854756,52.643244226429175,28.010549833200063,52.81887398689239,45.79,76.21,6.801,1,0.5,2.0
9329,1473347535855522,27.985535067033098,52.78945428483552,27.931561563603697,52.9387404939115,20.74,72.83,442.541,1,0.5,2.0
9330,1473347535857522,27.9063567150867,52.90984654378189,27.843390666768578,53.05705514433206,19.45,72.68,445.033,1,0.5,2.0
9331,1473347535859522,27.817964083696832,53.02867958839058,27.760595123383766,53.17516403971159,20.11,72.71,463.254,1,0.5,2.0
9332,1473347535861522,27.734966531375402,53.14730428827626,27.865941848394066,53.208924659435766,45.34,61.43,31.608,1,0.5,2.0
9333,1473347535863522,27.84077441531549,53.18128187089897,27.77636849557348,53.34353694663578,19.18,75.0,439.695,1,0.5,2.0
9334,1473347535865522,27.750974308263245,53.31646541032516,27.750974308263245,53.31646541032516,nan,nan,nan,0,nan,2.0
9335,1473347535867522,27.725580120953012,53.289393874014536,27.63279285034885,53.03623837661652,15.33,19.47,7.872,1,0.5,2.0
9336,1473347535869522,27.60707204028344,53.00827570140818,27.52868265270811,53.188529832155695,17.13,77.1,396.429,1,0.5,2.0
9337,1473347535871522,27.502685927573708,53.1612016156727,27.61484331348889,53.30343366467379,42.5,72.18,60.182,1,0.5,2.0
9338,1473347535873522,27.58924132472427,53.276606031921695,27.462395809220183,53.50170442662088,10.62,83.39,229.263,1,0.5,2.0
9339,1473347535875522,27.43634742836264,53.4756689554452,27.308013037411893,53.706647739659914,10.26,84.39,224.238,1,0.5,2.0
9340,1473347535877522,27.281513063217087,53.681425055136565,27.15103318458695,53.911956200190666,9.81,84.55,216.089,1,0.5,2.0
9341,1473347535879522,27.12407410532318,53.88754466002429,26.994754286230545,54.122329261490236,9.8,85.34,217.425,1,0.5,2.0
9342,1473347535881522,26.96734022030058,54.09874376534282,26.972135339878847,54.03786839520287,27.61,45.94,98.509,1,0.5,2.0
9343,1473347535883522,26.944738143324784,54.01406873765964,26.947909749471275,53.95034700833208,27.37,45.47,103.825,1,0.5,2.0
