frame_idx,t_us,pred_x,pred_y,kf_x,kf_y,det_x,det_y,score,accepted,sigma_obs,dt_ms
5200,1473347527597522,111.4522265375337,94.20621334596827,111.3950788984172,94.34049296192359,103.39,113.15,676.019,1,0.5,2.0
5201,1473347527599522,111.40622840990126,94.37566254367137,111.48769990467392,94.3282015660758,122.9,87.68,1486.627,1,0.5,2.0
5202,1473347527601522,111.49913917557753,94.3632023493333,111.37892747180943,94.49431345920866,94.54,112.86,845.347,1,0.5,2.0
5203,1473347527603522,111.38993920096587,94.52978054875109,111.47450318427981,94.47725771846214,123.32,87.12,1503.443,1,0.5,2.0
5204,1473347527605522,111.48581567137862,94.51253800674775,111.52171217147567,94.48884506666153,116.55,91.17,1697.931,1,0.5,2.0
5205,1473347527607522,111.53315232705194,94.52404108930621,111.57332067483051,94.49558833959803,117.2,90.51,1721.003,1,0.5,2.0
5206,1473347527609522,111.58490369198417,94.53068316802067,111.63023407066805,94.49573299300978,117.98,89.6,1746.466,1,0.5,2.0
5207,1473347527611522,111.64197830849149,94.53070351868473,111.6865496922998,94.4995100121765,117.93,90.13,1761.066,1,0.5,2.0
5208,1473347527613522,111.69845245133901,94.53436959598353,111.74723090527024,94.49868448828443,118.58,89.5,1781.213,1,0.5,2.0
5209,1473347527615522,111.75930714822329,94.53341715556067,111.80566950460485,94.50206267259718,118.3,90.11,1767.078,1,0.5,2.0
5210,1473347527617522,111.81791063841919,94.53668382553066,111.86598406554319,94.50856681384828,118.6,90.57,1800.832,1,0.5,2.0
5211,1473347527619522,111.8783961757209,94.54308796674653,111.92993940403174,94.51450027427988,119.15,90.51,1829.158,1,0.5,2.0
5212,1473347527621522,111.94253483111402,94.54891975315687,111.94471423219649,94.4890313927207,112.25,86.1,2179.657,1,0.5,2.0
5213,1473347527623522,111.95731741046139,94.523237874723,111.96279440360058,94.46246833538517,112.73,85.95,2198.737,1,0.5,2.0
5214,1473347527625522,111.9754170611461,94.4964586865873,112.03151784603136,94.4648700568316,119.89,90.04,1827.514,1,0.5,2.0
5215,1473347527627522,112.04434002960863,94.4987480610504,112.07436356456411,94.4428304225191,116.28,86.61,2129.475,1,0.5,2.0
5216,1473347527629522,112.08729252874322,94.47650955211823,112.11991778589086,94.41996985740515,116.69,86.5,2115.005,1,0.5,2.0
5217,1473347527631522,112.13296278383817,94.45344790004272,112.15094599491397,94.388920180835,114.67,85.35,2243.446,1,0.5,2.0
5218,1473347527633522,112.1640549512639,94.4221687266475,112.20187756931132,94.3581462779964,117.5,85.39,2120.238,1,0.5,2.0
5219,1473347527635522,112.2151210441158,94.39116712405426,112.23592425004689,94.32842768737561,115.15,85.54,2247.148,1,0.5,2.0
5220,1473347527637522,112.24924171271147,94.3612253968324,112.3192791400987,94.32478303178888,122.13,89.22,1867.145,1,0.5,2.0
5221,1473347527639522,112.33284569506235,94.35745113179496,112.40597638528813,94.31260050196416,122.65,88.03,1812.031,1,0.5,2.0
5222,1473347527641522,112.41980303387632,94.3451090880529,112.49068702093716,94.30211802341923,122.42,88.28,1845.919,1,0.5,2.0
5223,1473347527643522,112.50476577257054,94.33447370927253,112.57809544573422,94.29375540649293,122.85,88.59,1851.07,1,0.5,2.0
5224,1473347527645522,112.59243499859079,94.32596627534771,112.66259145135913,94.28672594133947,122.49,88.79,1891.52,1,0.5,2.0
5225,1473347527647522,112.67718051965208,94.31879724970226,112.80096137034207,94.25706710736941,130.14,85.61,1653.827,1,0.5,2.0
5226,1473347527649522,112.815990672231,94.28891886898981,112.94346580036044,94.22215523092767,130.8,84.87,1653.439,1,0.5,2.0
5227,1473347527651522,112.95894847467248,94.25376954393509,113.03933663716242,94.21064628913311,124.3,88.17,1905.269,1,0.5,2.0
5228,1473347527653522,113.05510521642115,94.2421072318994,113.14104942118675,94.19481371221187,125.18,87.57,1866.666,1,0.5,2.0
5229,1473347527655522,113.15712366571172,94.22610645298796,113.28870180228937,94.1593628234669,131.72,84.81,1664.826,1,0.5,2.0
5230,1473347527657522,113.30524401157696,94.19041818691302,113.4357013055944,94.12392754861352,131.71,84.81,1670.529,1,0.5,2.0
5231,1473347527659522,113.45270749323043,94.15474643454584,113.58204860169502,94.08212925809124,131.7,83.91,1723.304,1,0.5,2.0
5232,1473347527661522,113.5995147978306,94.11268987719117,113.67018792053142,94.0286043667819,123.57,82.25,2011.55,1,0.5,2.0
5233,1473347527663522,113.68790546932877,94.05886593136081,113.76248850067432,93.97558726155994,124.21,82.31,1976.779,1,0.5,2.0
5234,1473347527665522,113.78047130788613,94.00555264123578,113.86949611029753,93.96270038598422,126.34,87.96,1873.015,1,0.5,2.0
5235,1473347527667522,113.88779553878109,93.99251335941834,113.9768392758823,93.9486194287572,126.45,87.8,1885.332,1,0.5,2.0
5236,1473347527669522,113.99545539293092,93.97827629120172,114.08522450815579,93.93143535580073,126.66,87.37,1856.263,1,0.5,2.0
5237,1473347527671522,114.10415989356497,93.96092562610926,114.19507227506891,93.9109471112395,126.93,86.91,1864.044,1,0.5,2.0
5238,1473347527673522,114.21433099487403,93.94025963047993,114.15497191199165,94.07613892736043,105.84,113.11,890.04,1,0.5,2.0
5239,1473347527675522,114.17401951830425,94.10593470799127,114.26698841333719,94.06116600223407,127.29,87.79,1825.282,1,0.5,2.0
5240,1473347527677522,114.28636666804121,94.0908025607881,114.38562740299686,94.04642465907757,128.29,87.83,1856.454,1,0.5,2.0
5241,1473347527679522,114.40535868327605,94.075903385491,114.45366229520974,94.01362705312144,121.22,85.29,2217.621,1,0.5,2.0
5242,1473347527681522,114.4735653695824,94.04288429079652,114.5725623634555,94.00572163635049,128.44,88.8,1822.107,1,0.5,2.0
5243,1473347527683522,114.59281752529688,94.03484670329571,114.69408801166315,93.99419693096257,128.88,88.3,1856.164,1,0.5,2.0
5244,1473347527685522,114.71470334670704,94.02317742509881,114.81865394838186,93.98339008329174,129.38,88.41,1820.05,1,0.5,2.0
5245,1473347527687522,114.8396389885334,94.01222907191237,114.80264113976237,94.15333934788809,109.62,113.92,921.358,1,0.5,2.0
5246,1473347527689522,114.82349459537636,94.18268020164477,114.8972579692225,94.12801119500429,125.23,86.47,2097.318,1,0.5,2.0
5247,1473347527691522,114.91837376760749,94.15715761596942,114.99359105304774,94.10025955035238,125.53,86.13,2091.509,1,0.5,2.0
5248,1473347527693522,115.01497436507165,94.12920361080302,115.07072318862582,94.09837561405459,122.88,89.78,1964.958,1,0.5,2.0
5249,1473347527695522,115.09230477380838,94.12721003337023,115.15119130528852,94.07059516218602,123.4,86.14,2218.606,1,0.5,2.0
5250,1473347527697522,115.17298232300081,94.09922822823133,115.2305881582079,94.04025996835884,123.3,85.78,2228.031,1,0.5,2.0
5251,1473347527699522,115.25258405357242,94.06868331122946,115.3323787159743,94.00688365891855,126.51,85.35,2119.767,1,0.5,2.0
5252,1473347527701522,115.35465840448353,94.0350872086709,115.43819507458447,93.97217895724187,127.14,85.16,2099.088,1,0.5,2.0
5253,1473347527703522,115.46077186481439,94.00015877112203,115.52576501981159,93.93841958318653,124.63,85.29,2233.944,1,0.5,2.0
5254,1473347527705522,115.54857296093502,93.9661798190441,115.61308550825083,93.91375436988274,124.65,86.57,2192.495,1,0.5,2.0
5255,1473347527707522,115.63612289094007,93.94132815244333,115.7209249700418,93.88907887343703,127.6,86.57,2108.706,1,0.5,2.0
5256,1473347527709522,115.74426395482914,93.91646682927805,115.8297880002695,93.86807963954352,127.81,87.09,2071.916,1,0.5,2.0
5257,1473347527711522,115.8534311548244,93.89529550436407,115.92294180587102,93.83841082592485,125.66,85.87,2189.391,1,0.5,2.0
5258,1473347527713522,115.94683217787414,93.86542437808058,116.00731672338117,93.86049509175696,124.48,93.17,1962.166,1,0.5,2.0
5259,1473347527715522,116.03142221109931,93.88749111270792,116.08932246183583,93.88134219006368,124.2,93.02,1994.937,1,0.5,2.0
5260,1473347527717522,116.11363387409928,93.90831634212662,116.17187283799512,93.90570565489304,124.33,93.54,1994.553,1,0.5,2.0
5261,1473347527719522,116.19639137942934,93.93267052194393,116.2797028774923,93.93357305408593,127.95,94.06,1879.061,1,0.5,2.0
5262,1473347527721522,116.3045177195234,93.96054113102763,116.36643622544334,93.9536617791112,125.04,92.99,2001.904,1,0.5,2.0
5263,1473347527723522,116.39147128303732,93.98060538937155,116.46631181228928,93.92162761626223,126.95,85.66,2275.244,1,0.5,2.0
5264,1473347527725522,116.4916130430963,93.94836146981022,116.62060606110322,93.91413728722227,134.69,89.12,1879.963,1,0.5,2.0
5265,1473347527727522,116.64636606048282,93.94074942116376,116.74328688998243,93.88928410771447,130.32,86.68,2159.647,1,0.5,2.0
5266,1473347527729522,116.76939159194448,93.91571320332928,116.87018942971699,93.85783338474853,130.99,85.75,2202.086,1,0.5,2.0
5267,1473347527731522,116.89665262295446,93.8840566286264,116.98237208417825,93.82200656140078,128.99,85.13,2315.97,1,0.5,2.0
5268,1473347527733522,117.00914014185413,93.84800912191659,117.09413313007616,93.78578929492019,129.0,85.07,2319.36,1,0.5,2.0
5269,1473347527735522,117.12120346843548,93.81157056833665,117.20589827971433,93.75180636729907,129.07,85.38,2307.961,1,0.5,2.0
5270,1473347527737522,117.23326983825365,93.77737508715856,117.33857647492341,93.7192709154767,132.09,85.58,2203.048,1,0.5,2.0
5271,1473347527739522,117.36632256031825,93.7446329857517,117.47267074825028,93.68846206622551,132.37,85.82,2176.838,1,0.5,2.0
5272,1473347527741522,117.5007950647837,93.7136243626138,117.59357317290801,93.65271155589708,130.59,85.12,2333.038,1,0.5,2.0
5273,1473347527743522,117.62202745807821,93.67765721372483,117.71600178639991,93.61891316235817,130.88,85.39,2322.054,1,0.5,2.0
5274,1473347527745522,117.74479029457969,93.64364989489755,117.85490595957693,93.59117182430549,133.28,86.24,2197.604,1,0.5,2.0
5275,1473347527747522,117.88408609796805,93.61572191675259,117.9742890681099,93.56322917492845,130.61,86.21,2317.083,1,0.5,2.0
5276,1473347527749522,118.00379001649243,93.58759257511889,118.09690119240737,93.53373984440888,131.14,85.99,2304.038,1,0.5,2.0
5277,1473347527751522,118.12673329389104,93.55791171550946,118.22138296854634,93.50434026361754,131.48,86.0,2291.524,1,0.5,2.0
5278,1473347527753522,118.25155169483,93.5283216060201,118.34609630720624,93.47666105860489,131.59,86.24,2294.798,1,0.5,2.0
5279,1473347527755522,118.37660128460803,93.50045866851974,118.46955069003008,93.45438260682718,131.49,87.0,2287.453,1,0.5,2.0
5280,1473347527757522,118.50038624511906,93.47801634567864,118.6115961519597,93.43798251301389,134.19,87.83,2185.896,1,0.5,2.0
5281,1473347527759522,118.64282722879611,93.46147387020258,118.73821329276215,93.41624121360154,132.1,87.08,2280.293,1,0.5,2.0
5282,1473347527761522,118.76978361329746,93.4395716993474,118.86731765916049,93.39279315236011,132.53,86.84,2296.651,1,0.5,2.0
5283,1473347527763522,118.89923486274063,93.4159572686637,119.000316828858,93.36927523561191,133.16,86.83,2321.738,1,0.5,2.0
5284,1473347527765522,119.03259353375495,93.39227332573894,119.13365166472464,93.34554653691393,133.29,86.8,2334.39,1,0.5,2.0
5285,1473347527767522,119.16628778614525,93.36837844169952,119.28830051684015,93.32210456011107,136.38,86.84,2215.824,1,0.5,2.0
5286,1473347527769522,119.32137058047192,93.34477189034463,119.42463463764841,93.29405807559284,133.89,86.19,2327.181,1,0.5,2.0
5287,1473347527771522,119.45807196320733,93.31654504051976,119.5623517079204,93.26681100676406,134.17,86.3,2349.25,1,0.5,2.0
5288,1473347527773522,119.59615990770997,93.2891210910172,119.72256806948329,93.23809295244526,137.43,86.09,2257.544,1,0.5,2.0
5289,1473347527775522,119.75682584389727,93.26022155351004,119.88174074878256,93.21010708235679,137.38,86.19,2243.758,1,0.5,2.0
5290,1473347527777522,119.91644278698082,93.23205744973022,120.00960567222248,93.24260413955021,133.06,94.72,2067.333,1,0.5,2.0
5291,1473347527779522,120.04463904713143,93.26459201655534,120.15192001304115,93.21224928308158,135.18,85.88,2312.12,1,0.5,2.0
5292,1473347527781522,120.18733493603533,93.2340510015304,120.29622702707451,93.18277533178424,135.55,86.0,2289.025,1,0.5,2.0
5293,1473347527783522,120.33202922815046,93.20439468673145,120.44159682612148,93.15488861892982,135.79,86.22,2317.764,1,0.5,2.0
5294,1473347527785522,120.47778870772085,93.17633190402817,120.58759897656897,93.12780445156699,135.97,86.33,2299.498,1,0.5,2.0
5295,1473347527787522,120.62418140173907,93.14907514730042,120.7327413536197,93.1050646430698,135.94,86.94,2253.719,1,0.5,2.0
5296,1473347527789522,120.76970987555171,93.12617881410992,120.88007351630077,93.08204708911394,136.34,86.9,2262.156,1,0.5,2.0
5297,1473347527791522,120.9174345498507,93.10300430434269,121.03107481064636,93.05478400012854,136.95,86.3,2254.439,1,0.5,2.0
5298,1473347527793522,121.06884000919409,93.07556971839828,121.1857307987736,93.03257642780936,137.56,87.01,2279.647,1,0.5,2.0
5299,1473347527795522,121.22391172290413,93.05320923915761,121.35962084211248,93.00973652495509,140.37,86.92,2145.253,1,0.5,2.0
5300,1473347527797522,121.39828441975645,93.030214724304,121.53403339086242,92.98704677001945,140.55,86.94,2157.048,1,0.5,2.0
5301,1473347527799522,121.57317976373444,93.00737144126305,121.69089027247072,92.96684624189251,138.18,87.29,2262.234,1,0.5,2.0
5302,1473347527801522,121.73045528622951,92.9870267840725,121.85016973891386,92.94515730266069,138.62,87.08,2281.316,1,0.5,2.0
5303,1473347527803522,121.89016052062854,92.9651889348042,122.00930998610121,92.92120606717205,138.7,86.76,2315.0,1,0.5,2.0
5304,1473347527805522,122.04972452636237,92.941081272965,122.18631372155485,92.89925395487904,141.32,87.04,2183.918,1,0.5,2.0
5305,1473347527807522,122.2272140452519,92.91898040060157,122.3433364636003,92.87319866199773,138.61,86.46,2255.511,1,0.5,2.0
5306,1473347527809522,122.38464978003306,92.89276228364425,122.49214289572151,92.9101084842361,137.55,95.34,1992.376,1,0.5,2.0
5307,1473347527811522,122.53383851451284,92.92973379814408,122.6521821036651,92.88869575005715,139.23,87.14,2245.8,1,0.5,2.0
5308,1473347527813522,122.69429861482226,92.9081751109712,122.81242627166618,92.86707724032058,139.36,87.11,2227.751,1,0.5,2.0
5309,1473347527815522,122.8549629072065,92.88641043548465,122.97266054265332,92.85092465685977,139.46,87.88,2183.374,1,0.5,2.0
5310,1473347527817522,123.0156157731807,92.87013164584317,123.13302522993833,92.83511566427046,139.58,87.93,2203.994,1,0.5,2.0
5311,1473347527819522,123.17639803052484,92.8541981179234,123.29720418546385,92.81490048247956,140.22,87.31,2235.391,1,0.5,2.0
5312,1473347527821522,123.34100663655072,92.83384317298268,123.46362299294425,92.79929706507056,140.64,87.96,2231.111,1,0.5,2.0
5313,1473347527823522,123.50786153255225,92.81811689136899,123.63184688419696,92.78439106664831,141.0,88.06,2221.968,1,0.5,2.0
5314,1473347527825522,123.67652638118477,92.80309094610541,123.79967060004802,92.7672034550215,141.05,87.74,2197.28,1,0.5,2.0
5315,1473347527827522,123.84478806289243,92.78577569961341,123.96971658871335,92.75185384351343,141.47,88.0,2213.447,1,0.5,2.0
5316,1473347527829522,124.01527836334135,92.77030544407879,124.14034514591988,92.73415419130224,141.66,87.67,2177.611,1,0.5,2.0
5317,1473347527831522,124.18635172403535,92.75247721893257,124.31353728607112,92.71595617812258,142.13,87.6,2183.822,1,0.5,2.0
5318,1473347527833522,124.35999620316225,92.73414931765927,124.50891622688599,92.69527737577923,145.37,87.25,2087.254,1,0.5,2.0
5319,1473347527835522,124.55590478215707,92.71333226618036,124.7045702500072,92.67808103076607,145.53,87.74,2080.96,1,0.5,2.0
5320,1473347527837522,124.75208753811283,92.6960105491767,124.90304820502017,92.66109474045474,146.05,87.77,2081.946,1,0.5,2.0
5321,1473347527839522,124.95110238888904,92.67890007983148,125.08512956903746,92.63992361029977,143.86,87.18,2192.369,1,0.5,2.0
5322,1473347527841522,125.13366042424981,92.65759032879323,125.26788208430806,92.61784346642597,144.07,87.05,2168.341,1,0.5,2.0
5323,1473347527843522,125.31689030252905,92.63536882411525,125.45264840913659,92.59705532575032,144.47,87.23,2190.574,1,0.5,2.0
5324,1473347527845522,125.50213945477282,92.61444442043589,125.63835648820583,92.57918534150072,144.72,87.64,2165.89,1,0.5,2.0
5325,1473347527847522,125.68833199343595,92.59644903631059,125.82400894104322,92.55805701781644,144.83,87.18,2161.524,1,0.5,2.0
5326,1473347527849522,125.87446698503057,92.57518417036752,126.00932073352284,92.54197539523078,144.9,87.89,2147.125,1,0.5,2.0
5327,1473347527851522,126.06025838853115,92.55898443987068,126.19478753655603,92.52560697469089,145.04,87.85,2185.377,1,0.5,2.0
5328,1473347527853522,126.2462036481292,92.54249731147031,126.38154119147451,92.50803174849216,145.34,87.68,2199.999,1,0.5,2.0
5329,1473347527855522,126.43343863468706,92.52479950756313,126.58764992317089,92.49152260000967,148.19,87.83,2090.682,1,0.5,2.0
5330,1473347527857522,126.64009582300314,92.50817200885862,126.77469691737892,92.48061251184191,145.63,88.62,2165.876,1,0.5,2.0
5331,1473347527859522,126.82762152964051,92.49716390459501,126.96521710733549,92.46564226042908,146.24,88.05,2171.455,1,0.5,2.0
5332,1473347527861522,127.01863108198313,92.48208154560388,127.15827500424189,92.4497453681868,146.72,87.92,2161.327,1,0.5,2.0
5333,1473347527863522,127.21218562626453,92.46606964887467,127.35222960656154,92.43349256948848,146.97,87.87,2176.27,1,0.5,2.0
5334,1473347527865522,127.40663829877302,92.44970098891585,127.54650892890419,92.42262683944648,147.14,88.63,2191.69,1,0.5,2.0
5335,1473347527867522,127.60141507477705,92.43873896893243,127.39804954874873,92.39742470947853,98.91,86.61,108.209,1,0.5,2.0
5336,1473347527869522,127.45223241965735,92.41338990368929,127.65415444560487,92.4884280670882,155.94,103.0,1485.147,1,0.5,2.0
5337,1473347527871522,127.7090554576278,92.50466013654462,127.84968855205958,92.47492828412035,147.55,88.31,2120.48,1,0.5,2.0
5338,1473347527873522,127.90508972946229,92.49105461144461,128.04568002458828,92.46056863853481,147.74,88.19,2118.224,1,0.5,2.0
5339,1473347527875522,128.10158121515255,92.4765865416774,128.25913672163898,92.44769160931507,150.33,88.4,2003.553,1,0.5,2.0
5340,1473347527877522,128.31559826259374,92.46360674685465,128.47376318675504,92.43962367480971,150.63,89.08,1966.188,1,0.5,2.0
5341,1473347527879522,128.53078724550997,92.45545351590951,128.68941152025576,92.43287496235443,150.91,89.27,1938.593,1,0.5,2.0
5342,1473347527881522,128.74699973050338,92.44862450222222,128.9064305021319,92.43566318039254,151.24,90.62,1939.857,1,0.5,2.0
5343,1473347527883522,128.96458573220022,92.45136662297116,129.12644350873916,92.43214841357809,151.8,89.74,1957.083,1,0.5,2.0
5344,1473347527885522,129.18517439033698,92.44778350607885,129.3279612045392,92.42929949901038,149.33,89.84,2079.746,1,0.5,2.0
5345,1473347527887522,129.38719991127772,92.44486885264342,129.52926353996648,92.42392470363991,149.43,89.49,2082.447,1,0.5,2.0
5346,1473347527889522,129.58900749981828,92.43941956884416,129.75154264318516,92.41638764488897,152.52,89.19,1932.232,1,0.5,2.0
5347,1473347527891522,129.81186466364423,92.43180059643645,129.97367072374973,92.40946060110903,152.64,89.28,1903.535,1,0.5,2.0
5348,1473347527893522,130.03456821181416,92.42479409986217,130.1767921739105,92.40285817127608,150.1,89.33,2008.318,1,0.5,2.0
5349,1473347527895522,130.23819548532433,92.41811365430877,130.37855082886406,92.39317723751927,150.04,88.9,1996.669,1,0.5,2.0
5350,1473347527897522,130.44045331783775,92.40834403351396,130.5824937535227,92.38376038871205,150.48,88.94,1974.406,1,0.5,2.0
5351,1473347527899522,130.64490141313487,92.3988397523113,130.78450037296847,92.38176588378785,150.34,89.99,1967.335,1,0.5,2.0
5352,1473347527901522,130.84740452004777,92.39678452371304,130.98493019138525,92.3870967497556,150.25,91.03,1967.232,1,0.5,2.0
5353,1473347527903522,131.0483234522288,92.40208093485107,131.18740194594795,92.39086714112528,150.67,90.82,1988.491,1,0.5,2.0
5354,1473347527905522,131.2512898432144,92.4058114440602,131.3890005660206,92.39357889030492,150.68,90.68,1995.385,1,0.5,2.0
5355,1473347527907522,131.45337823519995,92.40847968783133,131.59440549104679,92.39644086373758,151.35,90.71,1944.679,1,0.5,2.0
5356,1473347527909522,131.65928472748314,92.41129884485987,131.67084323536122,92.21530647211169,133.29,64.76,593.453,1,0.5,2.0
5357,1473347527911522,131.73576357994446,92.22946740104241,131.75429328128448,92.0292352453201,134.35,63.98,576.186,1,0.5,2.0
5358,1473347527913522,131.819279527254,92.04268404314867,131.96742375703315,92.03656934182621,152.72,91.18,1992.424,1,0.5,2.0
5359,1473347527915522,132.03293688198676,92.04999639255314,132.18169308248528,92.0431210628778,153.02,91.08,1967.459,1,0.5,2.0
5360,1473347527917522,132.2477352629196,92.0565236613074,132.41368125222743,92.05002734719992,155.66,91.14,1864.553,1,0.5,2.0
5361,1473347527919522,132.480313624102,92.06340684131108,132.64872210728143,92.05508974220585,156.24,90.89,1847.686,1,0.5,2.0
5362,1473347527921522,132.71595342853047,92.06843965632667,132.74128624021088,91.85609449101432,136.29,62.11,611.803,1,0.5,2.0
5363,1473347527923522,132.80860765829843,91.86868919373947,132.82832214024964,91.66123300850636,135.59,62.6,581.716,1,0.5,2.0
5364,1473347527925522,132.8957136734331,91.67308988761721,133.0447335863632,91.65931728761689,153.92,89.73,1905.101,1,0.5,2.0
5365,1473347527927522,133.11265511296293,91.67112518409728,133.1421932033587,91.45982428763762,137.28,61.86,577.349,1,0.5,2.0
5366,1473347527929522,133.21021978299032,91.47088068666083,133.23467177964974,91.26369259004576,136.66,62.24,584.401,1,0.5,2.0
5367,1473347527931522,133.30278532348223,91.27401211888639,133.4467225698415,91.26441490040841,153.61,89.92,1894.103,1,0.5,2.0
5368,1473347527933522,133.51534803047048,91.27470029647615,133.6849964730617,91.25255246915297,157.45,88.15,1714.85,1,0.5,2.0
5369,1473347527935522,133.75422529307733,91.26275909585918,133.77375817841812,91.0597396952318,136.51,62.62,560.063,1,0.5,2.0
5370,1473347527937522,133.84305646768286,91.06922427780226,133.8626685143689,90.86786019995142,136.61,62.66,564.981,1,0.5,2.0
5371,1473347527939522,133.93203655442346,90.87662862557517,133.9566882937745,90.66755707781726,137.41,61.38,545.672,1,0.5,2.0
5372,1473347527941522,134.02614400842768,90.67558193464983,134.05544469721875,90.46637607878117,138.16,61.16,565.686,1,0.5,2.0
5373,1473347527943522,134.12500462059077,90.4736568891384,134.15417162123197,90.26389767196399,138.24,60.88,553.253,1,0.5,2.0
5374,1473347527945522,134.22383527785917,90.27043246778697,134.25237264429649,90.06331868920645,138.25,61.05,551.281,1,0.5,2.0
5375,1473347527947522,134.32213779486912,90.06911687905757,134.3478519979712,89.86874603478573,137.95,61.8,551.512,1,0.5,2.0
5376,1473347527949522,134.41770860183132,89.87383160008629,134.44643114486897,89.67215153258448,138.47,61.42,538.121,1,0.5,2.0
5377,1473347527951522,134.51638990126435,89.67651981703082,134.53938052744653,89.48325541553983,137.76,62.41,546.633,1,0.5,2.0
5378,1473347527953522,134.6094210506547,89.48693634967167,134.628775322178,89.29863060602092,137.34,62.92,527.249,1,0.5,2.0
5379,1473347527955522,134.69888467940214,89.30164182543123,134.7100915814132,89.12358031743939,136.28,64.18,514.125,1,0.5,2.0
5380,1473347527957522,134.78024079630325,89.12595825602956,134.68313387961675,89.05858029456755,121.08,79.62,282.7,1,0.5,2.0
5381,1473347527959522,134.75293773098682,89.06071860151526,134.77566929374433,88.86515640196748,137.96,61.47,524.642,1,0.5,2.0
5382,1473347527961522,134.84555399056774,88.86659918635709,134.87159835174816,88.673759641598,138.52,61.66,542.101,1,0.5,2.0
5383,1473347527963522,134.94157567608937,88.67451658661376,134.8428291069228,88.61310276621703,121.01,80.01,288.415,1,0.5,2.0
5384,1473347527965522,134.91245523624954,88.6136412912135,134.93809627585986,88.43017888371052,138.53,62.73,532.217,1,0.5,2.0
5385,1473347527967522,135.00781359828383,88.43006491936082,135.0367479986545,88.24521029347876,139.09,62.35,520.73,1,0.5,2.0
5386,1473347527969522,135.10656822711076,88.24443888830255,135.13650376577664,88.06139615660076,139.33,62.42,516.231,1,0.5,2.0
5387,1473347527971522,135.206430460845,88.05997375463657,135.2368631293832,87.88872871796927,139.5,63.9,531.629,1,0.5,2.0
5388,1473347527973522,135.30689805912314,87.88669727804714,135.33527189975354,87.71887771083571,139.31,64.21,502.489,1,0.5,2.0
5389,1473347527975522,135.40540774188614,87.7162494157228,135.42946848480608,87.5605534617114,138.8,65.75,512.287,1,0.5,2.0
5390,1473347527977522,135.49968989967553,87.55737142937822,135.52152301948516,87.40521152431998,138.58,66.09,503.572,1,0.5,2.0
5391,1473347527979522,135.59182208448658,87.40148833081456,135.61612087478534,87.25383556044027,139.02,66.57,505.95,1,0.5,2.0
5392,1473347527981522,135.68650635915048,87.24958723550607,135.5179794390343,87.2646875154359,111.91,89.38,96.798,1,0.5,2.0
5393,1473347527983522,135.5877655524265,87.26049289509362,135.42199403322272,87.27509059664942,112.2,89.32,102.332,1,0.5,2.0
5394,1473347527985522,135.49119057529134,87.27094789346559,135.3272376702599,87.2867473209591,112.36,89.5,105.982,1,0.5,2.0
5395,1473347527987522,135.39585110894473,87.28266080890913,135.5630145419188,87.32275978577066,158.98,92.94,1788.987,1,0.5,2.0
5396,1473347527989522,135.63222250234145,87.31881588692852,135.8008292245899,87.36390368056664,159.42,93.68,1715.193,1,0.5,2.0
5397,1473347527991522,135.87063683986798,87.3601201378124,136.03776630928567,87.40130030591762,159.45,93.17,1732.577,1,0.5,2.0
5398,1473347527993522,136.10816832554147,87.39766322166811,135.94466220272506,87.41327328410043,113.04,89.6,104.607,1,0.5,2.0
5399,1473347527995522,136.0144827045281,87.40969171750834,135.85242031624924,87.4267758703316,113.15,89.82,101.404,1,0.5,2.0
5400,1473347527997522,135.92166443826886,87.42325506404552,135.76203194958134,87.44180242796402,113.4,90.04,103.078,1,0.5,2.0
5401,1473347527999522,135.83070833381294,87.43834758594029,135.67228759325099,87.45749676769258,113.48,90.14,100.341,1,0.5,2.0
5402,1473347528001522,135.74040054929756,87.45411003031653,135.58566774392256,87.47399804041521,113.91,90.26,103.544,1,0.5,2.0
5403,1473347528003522,135.6532303880221,87.47068203535434,135.4997533744754,87.49144489451605,114.0,90.4,101.392,1,0.5,2.0
5404,1473347528005522,135.56677017287416,87.48820273319991,135.41447303914006,87.50912492203895,114.08,90.44,104.296,1,0.5,2.0
5405,1473347528007522,135.480948188101,87.50595717113058,135.33081872275554,87.52767494823898,114.3,90.57,102.461,1,0.5,2.0
5406,1473347528009522,135.39675993164226,87.52458443727477,135.24751072369705,87.54581578538601,114.34,90.52,100.911,1,0.5,2.0
5407,1473347528011522,135.31292112315649,87.54280078436847,135.16405353911867,87.56454092871869,114.31,90.61,102.652,1,0.5,2.0
5408,1473347528013522,135.22893448639235,87.56160324719967,135.08448970293492,87.58292660038099,114.85,90.57,101.417,1,0.5,2.0
5409,1473347528015522,135.14885692783508,87.58006475603203,135.00490886671076,87.60168252932591,114.84,90.63,100.923,1,0.5,2.0
5410,1473347528017522,135.06876413583043,87.59889756926364,135.2595094742616,87.63611709033444,161.98,92.85,1762.899,1,0.5,2.0
5411,1473347528019522,135.32404313516236,87.63346450266668,135.5141839995348,87.67455001828806,162.15,93.43,1759.281,1,0.5,2.0
5412,1473347528021522,135.5793939024063,87.67204355255019,135.76701603984912,87.7077522988301,162.05,92.71,1743.372,1,0.5,2.0
5413,1473347528023522,135.83289322678024,87.70537283237657,136.01992350525722,87.7393568709474,162.22,92.5,1721.338,1,0.5,2.0
5414,1473347528025522,136.08646587130337,87.73709826980448,136.27198233910096,87.77362173366662,162.26,92.89,1708.472,1,0.5,2.0
